code,name,price,date
sh600425,青松建化,3.36,2024-03-15
sh600426,华鲁恒升,24.88,2024-03-15
sh600428,中远海特,8.63,2024-03-15
sh600429,三元股份,4.12,2024-03-15
sh600433,冠豪高新,3.37,2024-03-15
sh600435,北方导航,11.44,2024-03-15
sh600436,片仔癀,114.2,2024-03-15
sh600438,通威股份,11.8,2024-03-15
sh600439,瑞贝卡,2.24,2024-03-15
sh600444,国机通用,13.57,2024-03-15
sh600446,金证股份,10.46,2024-03-15
sh600448,华纺股份,2.66,2024-03-15
sh600449,宁夏建材,13.2,2024-03-15
sh600452,涪陵电力,9.71,2024-03-15
sh600455,博通股份,22.86,2024-03-15
sh600456,宝钛股份,28.07,2024-03-15
sh600458,时代新材,16.45,2024-03-15
sh600459,贵研铂业,25.0,2024-03-15
sh600460,士兰微,47.25,2024-03-15
sh600461,XD洪城环,8.92,2024-03-15
sh600463,空港股份,8.07,2024-03-15
sh600467,好当家,2.07,2024-03-15
sh600468,百利电气,5.76,2024-03-15
sh600469,风神股份,5.46,2024-03-15
sh600470,六国化工,6.08,2024-03-15
sh600475,华光环能,14.55,2024-03-15
sh600476,*ST湘邮,9.39,2024-03-15
sh600477,杭萧钢构,2.37,2024-03-15
sh600478,科力远,5.07,2024-03-15
sh600479,千金药业,9.61,2024-03-15
sh600480,凌云股份,9.2,2024-03-15
sh600481,双良节能,4.67,2024-03-15
sh600482,中国动力,33.59,2024-03-15
sh600483,福能股份,10.53,2024-03-15
sh600486,扬农化工,51.81,2024-03-15
sh600487,亨通光电,89.42,2024-03-15
sh600488,津药药业,5.22,2024-03-15
sh600489,中金黄金,20.34,2024-03-15
sh600490,XD鹏欣资,6.28,2024-03-15
sh600491,ST龙元,1.02,2024-03-15
sh600493,凤竹纺织,5.87,2024-03-15
sh600495,晋西车轴,3.62,2024-03-15
sh600496,精工钢构,3.28,2024-03-15
sh600497,驰宏锌锗,10.95,2024-03-15
sh600498,烽火通信,61.91,2024-03-15
sh600499,科达制造,15.47,2024-03-15
sh600500,中化国际,7.36,2024-03-15
sh600501,航天晨光,16.33,2024-03-15
sh600502,安徽建工,4.49,2024-03-15
sh600503,华丽家族,2.13,2024-03-15
sh600505,西昌电力,11.01,2024-03-15
sh600506,统一股份,14.5,2024-03-15
sh600507,方大特钢,4.12,2024-03-15
sh600508,上海能源,8.11,2024-03-15
sh600509,天富能源,8.22,2024-03-15
sh600510,黑牡丹,7.33,2024-03-15
sh600511,国药股份,26.94,2024-03-15
sh600512,腾达建设,1.97,2024-03-15
sh600513,联环药业,15.9,2024-03-15
sh600515,海南机场,2.79,2024-03-15
sh600516,方大炭素,5.79,2024-03-15
sh600517,国网英大,4.78,2024-03-15
sh600518,康美药业,1.29,2024-03-15
sh600519,贵州茅台,1194.45,2024-03-15
sh600520,三佳科技,36.1,2024-03-15
sh600521,华海药业,15.41,2024-03-15
sh600522,中天科技,50.22,2024-03-15
sh600523,贵航股份,11.2,2024-03-15
sh600525,ST长园,5.25,2024-03-15
sh600526,菲达环保,4.28,2024-03-15
sh600527,江南高纤,2.2,2024-03-15
sh600528,中铁工业,6.86,2024-03-15
sh600529,山东药玻,18.66,2024-03-15
sh600530,交大昂立,5.7,2024-03-15
sh600531,豫光金铅,15.24,2024-03-15
sh600533,栖霞建设,1.95,2024-03-15
sh600535,天士力,14.0,2024-03-15
sh600536,中国软件,28.39,2024-03-15
sh600537,*ST亿晶,2.74,2024-03-15
sh600538,国发股份,5.99,2024-03-15
sh600539,狮头股份,16.83,2024-03-15
sh600540,新赛股份,3.44,2024-03-15
sh600543,*ST莫高,4.05,2024-03-15
sh600545,卓郎智能,6.26,2024-03-15
sh600546,山煤国际,12.66,2024-03-15
sh600547,山东黄金,26.08,2024-03-15
sh600548,深高速,8.68,2024-03-15
sh600549,厦门钨业,75.05,2024-03-15
sh600550,保变电气,11.57,2024-03-15
sh600551,时代出版,6.78,2024-03-15
sh600552,凯盛科技,25.39,2024-03-15
sh600556,XD天下秀,4.4,2024-03-15
sh600557,康缘药业,12.72,2024-03-15
sh600558,大西洋,5.06,2024-03-15
sh600559,老白干酒,11.48,2024-03-15
sh600560,金自天正,11.57,2024-03-15
sh600561,江西长运,5.29,2024-03-15
sh600562,国睿科技,22.58,2024-03-15
sh600563,法拉电子,157.06,2024-03-15
sh600566,济川药业,22.47,2024-03-15
sh600567,山鹰国际,1.41,2024-03-15
sh600568,ST中珠,2.36,2024-03-15
sh600569,安阳钢铁,1.69,2024-03-15
sh600570,恒生电子,21.23,2024-03-15
sh600571,信雅达,10.01,2024-03-15
sh600572,康恩贝,4.08,2024-03-15
sh600573,惠泉啤酒,9.39,2024-03-15
sh600575,淮河能源,3.1,2024-03-15
sh600576,祥源文旅,6.25,2024-03-15
sh600577,精达股份,9.69,2024-03-15
sh600578,京能电力,6.18,2024-03-15
sh600579,中化装备,7.91,2024-03-15
sh600580,卧龙电驱,37.35,2024-03-15
sh600581,*ST八钢,2.36,2024-03-15
sh600582,天地科技,4.72,2024-03-15
sh600583,海油工程,5.16,2024-03-15
sh600584,长电科技,90.88,2024-03-15
sh600585,海螺水泥,17.14,2024-03-15
sh600586,金晶科技,4.32,2024-03-15
sh600587,新华医疗,12.42,2024-03-15
sh600588,用友网络,9.31,2024-03-15
sh600589,大位科技,9.6,2024-03-15
sh600590,泰豪科技,9.95,2024-03-15
sh600592,龙溪股份,16.12,2024-03-15
sh600593,大连圣亚,36.78,2024-03-15
sh600594,益佰制药,3.2,2024-03-15
sh600595,中孚实业,5.91,2024-03-15
sh600596,新安股份,13.3,2024-03-15
sh600597,光明乳业,6.33,2024-03-15
sh600598,北大荒,11.35,2024-03-15
sh600600,青岛啤酒,53.38,2024-03-15
sh600601,方正科技,15.12,2024-03-15
sh600602,云赛智联,16.01,2024-03-15
sh600603,广汇物流,4.59,2024-03-15
sh600604,市北高新,4.1,2024-03-15
sh600605,汇通能源,28.1,2024-03-15
sh600606,绿地控股,1.27,2024-03-15
sh600609,金杯汽车,3.26,2024-03-15
sh600610,中毅达,6.65,2024-03-15
sh600611,大众交通,3.86,2024-03-15
sh600612,老凤祥,34.13,2024-03-15
sh600613,神奇制药,4.81,2024-03-15
sh600615,鑫源智造,9.86,2024-03-15
sh600616,金枫酒业,3.94,2024-03-15
sh600617,国新能源,2.84,2024-03-15
sh600618,氯碱化工,10.43,2024-03-15
sh600619,海立股份,14.58,2024-03-15
sh600620,天宸股份,4.1,2024-03-15
sh600621,华鑫股份,13.21,2024-03-15
sh600622,光大嘉宝,2.04,2024-03-15
sh600623,华谊集团,8.52,2024-03-15
sh600624,ST复华,3.77,2024-03-15
sh600626,申达股份,3.32,2024-03-15
sh600628,新世界,5.82,2024-03-15
sh600629,华建集团,12.36,2024-03-15
sh600630,龙头股份,9.62,2024-03-15
sh600633,浙数文化,10.34,2024-03-15
sh600635,大众公用,4.54,2024-03-15
sh600637,东方明珠,8.09,2024-03-15
sh600638,新黄浦,4.61,2024-03-15
sh600639,浦东金桥,9.43,2024-03-15
sh600640,国脉文化,10.15,2024-03-15
sh600641,先导基电,47.51,2024-03-15
sh600642,申能股份,8.96,2024-03-15
sh600643,爱建集团,3.86,2024-03-15
sh600644,乐山电力,8.47,2024-03-15
sh600645,中源协和,18.55,2024-03-15
sh600648,外高桥,8.47,2024-03-15
sh600649,城投控股,3.58,2024-03-15
sh600650,锦江在线,10.13,2024-03-15
sh600651,飞乐音响,5.57,2024-03-15
sh600653,申华控股,1.55,2024-03-15
sh600654,中安科,2.72,2024-03-15
sh600655,豫园股份,4.28,2024-03-15
sh600657,信达地产,2.36,2024-03-15
sh600658,电子城,3.96,2024-03-15
sh600660,福耀玻璃,50.93,2024-03-15
sh600661,昂立教育,7.54,2024-03-15
sh600662,外服控股,4.14,2024-03-15
sh600663,陆家嘴,6.4,2024-03-15
sh600664,哈药股份,3.14,2024-03-15
sh600665,天地源,3.11,2024-03-15
sh600666,奥瑞德,3.87,2024-03-15
sh600667,太极实业,29.96,2024-03-15
sh600668,尖峰集团,7.58,2024-03-15
sh600671,天目药业,18.46,2024-03-15
sh600673,东阳光,36.25,2024-03-15
sh600674,川投能源,14.58,2024-03-15
sh600675,中华企业,2.12,2024-03-15
sh600676,交运股份,6.75,2024-03-15
sh600678,ST金顶,7.1,2024-03-15
sh600679,上海凤凰,9.2,2024-03-15
sh600681,百川能源,3.42,2024-03-15
sh600682,南京新百,5.4,2024-03-15
sh600683,京投发展,11.58,2024-03-15
sh600684,珠江股份,3.14,2024-03-15
sh600685,中船防务,27.07,2024-03-15
sh600686,金龙汽车,12.28,2024-03-15
sh600688,上海石化,2.92,2024-03-15
sh600689,上海三毛,10.33,2024-03-15
sh600690,海尔智家,20.58,2024-03-15
sh600691,潞化科技,2.3,2024-03-15
sh600692,亚通股份,5.66,2024-03-15
sh600693,东百集团,8.17,2024-03-15
sh600694,大商股份,14.15,2024-03-15
sh600697,欧亚集团,10.19,2024-03-15
sh600698,湖南天雁,6.11,2024-03-15
sh600699,均胜电子,23.45,2024-03-15
sh600702,舍得酒业,35.88,2024-03-15
sh600703,三安光电,18.23,2024-03-15
sh600704,物产中大,4.89,2024-03-15
sh600706,曲江文旅,7.07,2024-03-15
sh600707,彩虹股份,15.02,2024-03-15
sh600708,光明地产,3.2,2024-03-15
sh600710,苏美达,10.27,2024-03-15
sh600711,盛屯矿业,11.46,2024-03-15
sh600712,南宁百货,5.1,2024-03-15
sh600713,南京医药,5.1,2024-03-15
sh600714,金瑞矿业,18.0,2024-03-15
sh600715,文投控股,1.54,2024-03-15
sh600716,凤凰股份,3.41,2024-03-15
sh600717,天津港,4.06,2024-03-15
sh600718,东软集团,7.34,2024-03-15
sh600719,大连热电,7.74,2024-03-15
sh600720,中交设计,5.04,2024-03-15
sh600721,百花医药,6.96,2024-03-15
sh600722,金牛化工,8.31,2024-03-15
sh600724,宁波富达,5.5,2024-03-15
sh600725,云维股份,3.16,2024-03-15
sh600726,华电能源,6.43,2024-03-15
sh600727,鲁北化工,6.97,2024-03-15
sh600728,佳都科技,4.28,2024-03-15
sh600729,重百集团,19.49,2024-03-15
sh600730,*ST高科,12.16,2024-03-15
sh600731,湖南海利,5.43,2024-03-15
sh600732,爱旭股份,13.36,2024-03-15
sh600733,北汽蓝谷,4.87,2024-03-15
sh600734,*ST实达,1.74,2024-03-15
sh600735,ST新华锦,6.6,2024-03-15
sh600736,苏州高新,6.65,2024-03-15
sh600737,中粮糖业,11.8,2024-03-15
sh600738,丽尚国潮,3.83,2024-03-15
sh600739,辽宁成大,10.35,2024-03-15
sh600740,山西焦化,3.32,2024-03-15
sh600741,华域汽车,16.1,2024-03-15
sh600742,富维股份,7.51,2024-03-15
sh600743,华远控股,2.18,2024-03-15
sh600744,华银电力,6.35,2024-03-15
sh600745,*ST闻泰,18.25,2024-03-15
sh600746,江苏索普,5.44,2024-03-15
sh600748,上实发展,3.74,2024-03-15
sh600749,西藏旅游,14.07,2024-03-15
sh600750,华润江中,23.31,2024-03-15
sh600751,海航科技,2.96,2024-03-15
sh600753,ST海钦,11.87,2024-03-15
sh600754,锦江酒店,18.44,2024-03-15
sh600755,厦门国贸,5.57,2024-03-15
sh600756,浪潮软件,12.58,2024-03-15
sh600757,长江传媒,7.31,2024-03-15
sh600758,辽宁能源,3.14,2024-03-15
sh600759,ST洲际,2.12,2024-03-15
sh600760,中航沈飞,41.63,2024-03-15
sh600761,安徽合力,17.31,2024-03-15
sh600763,通策医疗,35.68,2024-03-15
sh600764,中国海防,18.74,2024-03-15
sh600765,中航重机,13.59,2024-03-15
sh600768,宁波富邦,15.76,2024-03-15
sh600769,祥龙电业,21.78,2024-03-15
sh600770,综艺股份,6.09,2024-03-15
sh600771,广誉远,14.13,2024-03-15
sh600773,西藏城投,12.93,2024-03-15
sh600774,汉商集团,6.76,2024-03-15
sh600775,南京熊猫,9.66,2024-03-15
sh600776,东方通信,12.98,2024-03-15
sh600777,新潮能源,4.3,2024-03-15
sh600778,友好集团,5.18,2024-03-15
sh600779,水井坊,28.64,2024-03-15
sh600780,通宝能源,6.12,2024-03-15
sh600782,新钢股份,2.57,2024-03-15
sh600783,鲁信创投,22.28,2024-03-15
sh600784,XD鲁银投,7.8,2024-03-15
sh600785,新华百货,10.34,2024-03-15
sh600787,中储股份,4.36,2024-03-15
sh600789,鲁抗医药,6.96,2024-03-15
sh600790,轻纺城,3.42,2024-03-15
sh600791,京能置业,8.11,2024-03-15
sh600792,云煤能源,3.27,2024-03-15
sh600793,宜宾纸业,16.01,2024-03-15
sh600794,保税科技,3.03,2024-03-15
sh600795,国电电力,4.72,2024-03-15
sh600796,钱江生化,4.8,2024-03-15
sh600797,浙大网新,6.5,2024-03-15
sh600798,宁波海运,3.16,2024-03-15
sh600800,渤海化学,3.15,2024-03-15
sh600801,华新建材,18.11,2024-03-15
sh600802,福建水泥,4.35,2024-03-15
sh600803,新奥股份,16.5,2024-03-15
sh600805,悦达投资,4.23,2024-03-15
sh600807,济高发展,2.45,2024-03-15
sh600808,马钢股份,2.54,2024-03-15
sh600809,山西汾酒,109.25,2024-03-15
sh600810,神马股份,6.26,2024-03-15
sh600812,华北制药,4.59,2024-03-15
sh600814,杭州解百,6.41,2024-03-15
sh600815,厦工股份,2.82,2024-03-15
sh600816,建元信托,2.48,2024-03-15
sh600817,宇通重工,9.31,2024-03-15
sh600818,ST中路,6.05,2024-03-15
sh600819,耀皮玻璃,5.77,2024-03-15
sh600820,隧道股份,5.34,2024-03-15
sh600821,金开新能,6.04,2024-03-15
sh600822,上海物贸,8.03,2024-03-15
sh600824,益民集团,3.47,2024-03-15
sh600825,新华传媒,4.87,2024-03-15
sh600826,兰生股份,9.52,2024-03-15
sh600827,百联股份,7.61,2024-03-15
sh600828,茂业商业,3.7,2024-03-15
sh600829,人民同泰,8.4,2024-03-15
sh600830,香溢融通,8.18,2024-03-15
sh600831,广电网络,3.14,2024-03-15
sh600833,第一医药,9.77,2024-03-15
sh600834,申通地铁,6.91,2024-03-15
sh600835,上海机电,21.83,2024-03-15
sh600838,上海九百,7.37,2024-03-15
sh600839,四川长虹,6.85,2024-03-15
sh600841,动力新科,6.71,2024-03-15
sh600843,上工申贝,8.78,2024-03-15
sh600844,金煤科技,2.54,2024-03-15
sh600845,宝信软件,18.25,2024-03-15
sh600846,同济科技,10.93,2024-03-15
sh600847,万里股份,13.6,2024-03-15
sh600848,上海临港,7.75,2024-03-15
sh600850,电科数字,14.96,2024-03-15
sh600851,海欣股份,9.15,2024-03-15
sh600853,龙建股份,3.18,2024-03-15
sh600854,春兰股份,4.29,2024-03-15
sh600855,航天长峰,14.56,2024-03-15
sh600857,宁波中百,21.3,2024-03-15
sh600858,银座股份,4.62,2024-03-15
sh600859,王府井,9.48,2024-03-15
sh600860,京城股份,8.71,2024-03-15
sh600861,北京人力,12.6,2024-03-15
sh600862,中航高科,18.7,2024-03-15
sh600863,华能蒙电,4.6,2024-03-15
sh600864,哈投股份,5.4,2024-03-15
sh600865,百大集团,8.58,2024-03-15
sh600866,星湖科技,4.67,2024-03-15
sh600867,通化东宝,8.23,2024-03-15
sh600868,梅雁吉祥,2.65,2024-03-15
sh600869,远东股份,28.45,2024-03-15
sh600871,石化油服,2.08,2024-03-15
sh600872,中炬高新,18.8,2024-03-15
sh600873,梅花生物,7.91,2024-03-15
sh600874,创业环保,5.51,2024-03-15
sh600875,东方电气,28.89,2024-03-15
sh600876,凯盛新能,7.25,2024-03-15
sh600877,电科芯片,16.75,2024-03-15
sh600879,航天电子,22.27,2024-03-15
sh600880,博瑞传播,3.82,2024-03-15
sh600881,亚泰集团,1.55,2024-03-15
sh600882,妙可蓝多,16.89,2024-03-15
sh600883,博闻科技,7.34,2024-03-15
sh600884,杉杉股份,13.07,2024-03-15
sh600885,宏发股份,38.09,2024-03-15
sh600886,国投电力,13.42,2024-03-15
sh600887,伊利股份,24.6,2024-03-15
sh600888,新疆众和,14.2,2024-03-15
sh600889,*ST京化,16.77,2024-03-15
sh600892,大晟文化,3.54,2024-03-15
sh600893,航发动力,39.31,2024-03-15
sh600894,广日股份,7.94,2024-03-15
sh600895,张江高科,34.62,2024-03-15
sh600897,厦门空港,14.9,2024-03-15
sh600900,长江电力,27.05,2024-03-15
sh600901,江苏金租,6.14,2024-03-15
sh600903,贵州燃气,6.8,2024-03-15
sh600905,三峡能源,3.77,2024-03-15
sh600906,财达证券,7.79,2024-03-15
sh600908,无锡银行,5.24,2024-03-15
sh600909,华安证券,10.82,2024-03-15
sh600916,中国黄金,7.38,2024-03-15
sh600917,重庆燃气,4.73,2024-03-15
sh600918,中泰证券,5.46,2024-03-15
sh600919,江苏银行,11.15,2024-03-15
sh600925,苏能股份,4.26,2024-03-15
sh600926,杭州银行,15.0,2024-03-15
sh600927,永安期货,12.87,2024-03-15
sh600928,西安银行,3.44,2024-03-15
sh600929,雪天盐业,4.78,2024-03-15
sh600930,XD华电新,4.9,2024-03-15
sh600933,爱柯迪,15.39,2024-03-15
sh600935,华塑股份,2.3,2024-03-15
sh600936,北投科技,4.55,2024-03-15
sh600938,中国海油,27.69,2024-03-15
sh600939,重庆建工,2.45,2024-03-15
sh600941,中国移动,87.48,2024-03-15
sh600955,维远股份,15.81,2024-03-15
sh600956,新天绿能,7.02,2024-03-15
sh600958,东方证券,9.56,2024-03-15
sh600959,江苏有线,2.98,2024-03-15
sh600960,渤海汽车,4.02,2024-03-15
sh600961,株冶集团,29.99,2024-03-15
sh600962,国投中鲁,27.0,2024-03-15
sh600963,岳阳林纸,3.18,2024-03-15
sh600965,*ST福成,2.8,2024-03-15
sh600966,博汇纸业,5.04,2024-03-15
sh600967,内蒙一机,11.34,2024-03-15
sh600968,海油发展,3.5,2024-03-15
sh600969,郴电国际,8.04,2024-03-15
sh600970,中材国际,7.31,2024-03-15
sh600971,恒源煤电,7.25,2024-03-15
sh600973,宝胜股份,6.62,2024-03-15
sh600975,新五丰,4.81,2024-03-15
sh600976,健民集团,29.31,2024-03-15
sh600977,中国电影,13.85,2024-03-15
sh600979,广安爱众,4.02,2024-03-15
sh600980,北矿科技,19.72,2024-03-15
sh600981,苏豪汇鸿,2.32,2024-03-15
sh600982,宁波能源,4.88,2024-03-15
sh600983,惠而浦,7.39,2024-03-15
sh600984,建设机械,3.71,2024-03-15
sh600985,淮北矿业,14.27,2024-03-15
sh600986,浙文互联,6.84,2024-03-15
sh600987,航民股份,6.47,2024-03-15
sh600988,赤峰黄金,31.23,2024-03-15
sh600989,宝丰能源,20.54,2024-03-15
sh600990,四创电子,19.13,2024-03-15
sh600992,贵绳股份,9.4,2024-03-15
sh600993,马应龙,22.87,2024-03-15
sh600995,南网储能,12.25,2024-03-15
sh600996,贵广网络,6.73,2024-03-15
sh600997,开滦股份,5.16,2024-03-15
sh600998,九州通,4.94,2024-03-15
sh600999,招商证券,21.82,2024-03-15
sh601000,唐山港,4.21,2024-03-15
sh601001,晋控煤业,17.76,2024-03-15
sh601002,晋亿实业,4.57,2024-03-15
sh601003,柳钢股份,3.47,2024-03-15
sh601005,重庆钢铁,1.17,2024-03-15
sh601006,大秦铁路,4.69,2024-03-15
sh601007,XD金陵饭,6.31,2024-03-15
sh601008,连云港,4.26,2024-03-15
sh601009,南京银行,10.43,2024-03-15
sh601010,ST文峰,1.61,2024-03-15
sh601011,宝泰隆,2.69,2024-03-15
sh601012,隆基绿能,12.55,2024-03-15
sh601015,陕西黑猫,3.01,2024-03-15
sh601016,节能风电,3.69,2024-03-15
sh601018,宁波港,3.28,2024-03-15
sh601019,山东出版,6.92,2024-03-15
sh601020,华钰矿业,23.77,2024-03-15
sh601021,春秋航空,46.72,2024-03-15
sh601022,宁波远洋,7.91,2024-03-15
sh601026,道生天合,14.91,2024-03-15
sh601033,永兴股份,13.73,2024-03-15
sh601038,一拖股份,11.98,2024-03-15
sh601058,赛轮轮胎,12.28,2024-03-15
sh601059,信达证券,16.55,2024-03-15
sh601061,中信金属,11.27,2024-03-15
sh601065,江盐集团,7.0,2024-03-15
sh601066,中信建投,28.32,2024-03-15
sh601068,中铝国际,4.4,2024-03-15
sh601069,西部黄金,25.91,2024-03-15
sh601077,渝农商行,6.33,2024-03-15
sh601083,锦江航运,10.31,2024-03-15
sh601086,国芳集团,6.92,2024-03-15
sh601088,中国神华,40.7,2024-03-15
sh601089,福元医药,17.58,2024-03-15
sh601096,宏盛华源,4.39,2024-03-15
sh601098,中南传媒,10.22,2024-03-15
sh601099,太平洋,3.47,2024-03-15
sh601100,恒立液压,121.66,2024-03-15
sh601101,昊华能源,11.4,2024-03-15
sh601106,中国一重,3.3,2024-03-15
sh601107,四川成渝,5.21,2024-03-15
sh601108,财通证券,9.12,2024-03-15
sh601111,中国国航,6.1,2024-03-15
sh601112,振石股份,17.15,2024-03-15
sh601113,华鼎股份,3.4,2024-03-15
sh601116,三江购物,10.06,2024-03-15
sh601117,中国化学,7.55,2024-03-15
sh601118,海南橡胶,4.91,2024-03-15
sh601121,宝地矿业,5.85,2024-03-15
sh601126,四方股份,58.0,2024-03-15
sh601127,赛力斯,61.84,2024-03-15
sh601128,常熟银行,5.96,2024-03-15
sh601133,柏诚股份,37.38,2024-03-15
sh601136,首创证券,14.68,2024-03-15
sh601137,博威合金,22.68,2024-03-15
sh601138,工业富联,64.72,2024-03-15
sh601139,深圳燃气,5.9,2024-03-15
sh601155,新城控股,10.48,2024-03-15
sh601156,东航物流,17.8,2024-03-15
sh601158,重庆水务,4.01,2024-03-15
sh601162,天风证券,3.68,2024-03-15
sh601163,三角轮胎,13.2,2024-03-15
sh601166,兴业银行,17.01,2024-03-15
sh601168,西部矿业,29.22,2024-03-15
sh601169,北京银行,5.03,2024-03-15
sh601177,杭齿前进,14.31,2024-03-15
sh601179,中国西电,14.29,2024-03-15
sh601186,中国铁建,6.12,2024-03-15
sh601187,厦门银行,6.76,2024-03-15
sh601188,龙江交通,2.83,2024-03-15
sh601198,东兴证券,13.78,2024-03-15
sh601199,江南水务,5.76,2024-03-15
sh601200,上海环境,6.87,2024-03-15
sh601208,东材科技,63.7,2024-03-15
sh601211,国泰海通,19.37,2024-03-15
sh601212,白银有色,5.18,2024-03-15
sh601216,君正集团,4.71,2024-03-15
sh601218,吉鑫科技,4.42,2024-03-15
sh601222,林洋能源,5.46,2024-03-15
sh601225,陕西煤业,21.54,2024-03-15
sh601226,华电科工,6.56,2024-03-15
sh601228,广州港,2.91,2024-03-15
sh601229,上海银行,8.92,2024-03-15
sh601231,环旭电子,30.59,2024-03-15
sh601233,桐昆股份,22.84,2024-03-15
sh601236,红塔证券,6.99,2024-03-15
sh601238,广汽集团,5.25,2024-03-15
sh601279,英利汽车,3.13,2024-03-15
sh601288,农业银行,5.9,2024-03-15
sh601298,青岛港,8.07,2024-03-15
sh601311,骆驼股份,8.17,2024-03-15
sh601318,中国平安,49.09,2024-03-15
sh601319,中国人保,7.25,2024-03-15
sh601326,秦港股份,3.27,2024-03-15
sh601328,交通银行,6.51,2024-03-15
sh601330,绿色动力,7.15,2024-03-15
sh601333,广深铁路,2.92,2024-03-15
sh601336,新华保险,63.52,2024-03-15
sh601339,百隆东方,7.24,2024-03-15
sh601360,三六零,8.71,2024-03-15
sh601366,利群股份,3.44,2024-03-15
sh601368,绿城水务,4.32,2024-03-15
sh601369,陕鼓动力,9.05,2024-03-15
sh601375,中原证券,4.07,2024-03-15
sh601377,兴业证券,6.17,2024-03-15
sh601388,怡球资源,2.92,2024-03-15
sh601390,中国中铁,4.28,2024-03-15
sh601398,工商银行,7.04,2024-03-15
sh601399,国机重装,3.47,2024-03-15
sh601456,国联民生,9.02,2024-03-15
sh601500,通用股份,3.88,2024-03-15
sh601512,中新集团,8.07,2024-03-15
sh601515,衢州东峰,3.26,2024-03-15
sh601518,吉林高速,2.85,2024-03-15
sh601519,大智慧,8.87,2024-03-15
